step,epoch,loss,ce,dice,lr
8980,3,0.28909,0.1324,0.31338,2.6692248656945513e-05
9000,3,0.28082,0.11305,0.33554,2.6615502686108978e-05
9020,3,0.27755,0.11074,0.33363,2.6538756715272453e-05
9040,3,0.23939,0.09742,0.28395,2.6462010744435918e-05
9060,3,0.27218,0.13766,0.26905,2.6385264773599383e-05
9080,3,0.28697,0.12366,0.32663,2.6308518802762858e-05
9100,3,0.37686,0.16988,0.41395,2.6231772831926323e-05
9120,3,0.23194,0.10979,0.24429,2.615502686108979e-05
9140,3,0.18523,0.05622,0.25803,2.6078280890253263e-05
9160,3,0.30437,0.13452,0.33969,2.600153491941673e-05
9180,3,0.2383,0.1112,0.2542,2.5924788948580204e-05
9200,3,0.24435,0.13787,0.21295,2.584804297774367e-05
9220,3,0.48389,0.29431,0.37918,2.5771297006907134e-05
9240,3,0.27196,0.09875,0.34642,2.569455103607061e-05
9260,3,0.32382,0.17117,0.3053,2.5617805065234074e-05
9280,3,0.29859,0.12266,0.35187,2.554105909439755e-05
9300,3,0.31831,0.18613,0.26437,2.5464313123561014e-05
9320,3,0.18967,0.06502,0.2493,2.538756715272448e-05
9340,3,0.22159,0.1054,0.23239,2.5310821181887954e-05
9360,3,0.30627,0.16112,0.29029,2.523407521105142e-05
9380,3,0.30914,0.13568,0.34692,2.515732924021489e-05
9400,3,0.28003,0.17376,0.21255,2.508058326937836e-05
9420,3,0.20549,0.07346,0.26407,2.5003837298541825e-05
9440,3,0.33302,0.15746,0.35112,2.4927091327705297e-05
9460,3,0.44724,0.23324,0.42799,2.4850345356868765e-05
9480,3,0.38349,0.20994,0.3471,2.477359938603223e-05
9500,3,0.32301,0.18831,0.2694,2.4696853415195705e-05
9520,3,0.38831,0.17291,0.43081,2.462010744435917e-05
9540,3,0.24825,0.07109,0.35431,2.4543361473522642e-05
9560,3,0.21649,0.09602,0.24095,2.446661550268611e-05
9580,3,0.23587,0.09601,0.27971,2.4389869531849575e-05
9600,3,0.55674,0.35143,0.4106,2.4313123561013047e-05
9620,3,0.36961,0.17946,0.38028,2.4236377590176516e-05
9640,3,0.28737,0.13748,0.29979,2.4159631619339988e-05
9660,3,0.32544,0.18601,0.27887,2.4082885648503456e-05
9680,3,0.2083,0.06873,0.27914,2.400613967766692e-05
9700,3,0.2887,0.11432,0.34875,2.3929393706830393e-05
9720,3,0.2052,0.08123,0.24794,2.385264773599386e-05
9740,3,0.21263,0.09566,0.23393,2.3775901765157333e-05
9760,3,0.43073,0.26209,0.33727,2.3699155794320798e-05
9780,3,0.25345,0.1366,0.23369,2.3622409823484266e-05
9800,3,0.24482,0.07725,0.33514,2.3545663852647738e-05
9820,3,0.35531,0.21904,0.27254,2.3468917881811203e-05
9840,3,0.33369,0.1761,0.31519,2.3392171910974672e-05
9860,3,0.2695,0.13199,0.27503,2.3315425940138144e-05
9880,3,0.21658,0.07075,0.29167,2.3238679969301612e-05
9900,3,0.40056,0.22624,0.34865,2.3161933998465084e-05
9920,3,0.2323,0.07311,0.31838,2.308518802762855e-05
9940,3,0.26279,0.09339,0.33878,2.3008442056792017e-05
9960,3,0.3446,0.16845,0.35231,2.293169608595549e-05
9980,3,0.23413,0.10894,0.25039,2.2854950115118954e-05
10000,3,0.19271,0.08403,0.21737,2.277820414428243e-05
10020,3,0.24498,0.11444,0.26107,2.2701458173445894e-05
10040,3,0.26566,0.12022,0.29088,2.2624712202609363e-05
10060,3,0.31337,0.17995,0.26684,2.2547966231772835e-05
10080,3,0.20843,0.09638,0.22408,2.24712202609363e-05
10100,3,0.37329,0.20192,0.34273,2.2394474290099775e-05
10120,3,0.19984,0.07617,0.24734,2.231772831926324e-05
10140,3,0.23677,0.10148,0.27059,2.2240982348426705e-05
10160,3,0.3004,0.10583,0.38914,2.216423637759018e-05
10180,3,0.18897,0.05424,0.26947,2.2087490406753645e-05
10200,3,0.4486,0.24782,0.40154,2.201074443591711e-05
10220,3,0.40159,0.19763,0.40793,2.1933998465080585e-05
10240,3,0.19538,0.08877,0.21321,2.185725249424405e-05
10260,3,0.26096,0.12507,0.27179,2.1780506523407525e-05
10280,3,0.28554,0.15096,0.26917,2.170376055257099e-05
10300,3,0.24225,0.12086,0.24278,2.1627014581734456e-05
10320,3,0.23794,0.09512,0.28564,2.155026861089793e-05
10340,3,0.23585,0.10253,0.26664,2.1473522640061396e-05
10360,3,0.29822,0.14461,0.30723,2.1396776669224868e-05
10380,3,0.17492,0.0664,0.21705,2.1320030698388336e-05
10400,3,0.294,0.14815,0.29168,2.12432847275518e-05
10420,3,0.39902,0.20138,0.39529,2.1166538756715276e-05
10440,3,0.41908,0.21533,0.4075,2.108979278587874e-05
10460,3,0.20899,0.07081,0.27636,2.1013046815042213e-05
10480,3,0.17577,0.05711,0.23732,2.093630084420568e-05
10500,3,0.22204,0.07171,0.30065,2.0859554873369147e-05
10520,3,0.20967,0.06787,0.2836,2.078280890253262e-05
10540,3,0.2101,0.07507,0.27006,2.0706062931696087e-05
10560,3,0.3334,0.15151,0.3638,2.0629316960859552e-05
10580,3,0.23238,0.10154,0.26167,2.0552570990023024e-05
10600,3,0.23768,0.11375,0.24786,2.0475825019186492e-05
10620,3,0.30337,0.1429,0.32093,2.0399079048349964e-05
10640,3,0.19775,0.07018,0.25515,2.0322333077513432e-05
10660,3,0.22891,0.11356,0.2307,2.0245587106676897e-05
10680,3,0.30811,0.13982,0.33659,2.016884113584037e-05
10700,3,0.44853,0.2892,0.31866,2.0092095165003837e-05
10720,3,0.21802,0.06839,0.29927,2.001534919416731e-05
10740,3,0.28802,0.0942,0.38764,1.9938603223330774e-05
10760,3,0.24104,0.1057,0.27068,1.9861857252494243e-05
10780,3,0.38309,0.15365,0.45889,1.9785111281657715e-05
10800,3,0.17966,0.07198,0.21537,1.9708365310821183e-05
10820,3,0.22853,0.088,0.28108,1.9631619339984655e-05
10840,3,0.26888,0.11096,0.31586,1.955487336914812e-05
10860,3,0.41226,0.23294,0.35863,1.9478127398311588e-05
10880,3,0.21892,0.08339,0.27106,1.940138142747506e-05
10900,3,0.43841,0.26604,0.34474,1.9324635456638525e-05
10920,3,0.23745,0.08426,0.30639,1.9247889485801994e-05
10940,3,0.30379,0.14038,0.32682,1.9171143514965465e-05
10960,3,0.22061,0.0846,0.27202,1.909439754412893e-05
10980,3,0.5146,0.32689,0.37543,1.9017651573292406e-05
11000,3,0.2832,0.13563,0.29516,1.894090560245587e-05
11020,3,0.29682,0.15744,0.27876,1.886415963161934e-05
11040,3,0.20962,0.10443,0.21039,1.878741366078281e-05
11060,3,0.37467,0.20362,0.3421,1.8710667689946276e-05
11080,3,0.30418,0.14004,0.3283,1.863392171910975e-05
11100,3,0.2323,0.12662,0.21136,1.8557175748273216e-05
11120,3,0.53172,0.29854,0.46636,1.848042977743668e-05
11140,3,0.29644,0.10197,0.38894,1.8403683806600156e-05
11160,3,0.40251,0.22056,0.36391,1.832693783576362e-05
11180,3,0.33646,0.13781,0.3973,1.8250191864927097e-05
11200,3,0.31135,0.17574,0.27123,1.817344589409056e-05
11220,3,0.24505,0.10659,0.27691,1.8096699923254027e-05
11240,3,0.36853,0.16315,0.41078,1.8019953952417502e-05
11260,3,0.26705,0.10529,0.32353,1.7943207981580967e-05
11280,3,0.19285,0.08167,0.22237,1.7866462010744432e-05
11300,3,0.24278,0.09024,0.30509,1.7789716039907907e-05
11320,3,0.31178,0.1576,0.30836,1.7712970069071372e-05
11340,3,0.25499,0.0836,0.3428,1.7636224098234844e-05
11360,3,0.24463,0.11318,0.2629,1.7559478127398312e-05
11380,3,0.30764,0.19164,0.23199,1.7482732156561777e-05
11400,3,0.27166,0.11621,0.3109,1.7405986185725253e-05
11420,3,0.21023,0.09454,0.23138,1.7329240214888718e-05
11440,3,0.19279,0.07105,0.24348,1.725249424405219e-05
11460,3,0.57089,0.3075,0.52678,1.7175748273215658e-05
11480,3,0.34301,0.18722,0.31158,1.7099002302379123e-05
11500,3,0.36015,0.20013,0.32004,1.7022256331542595e-05
11520,3,0.3279,0.13565,0.3845,1.6945510360706063e-05
11540,3,0.34461,0.19352,0.30217,1.6868764389869535e-05
11560,3,0.19588,0.06569,0.26038,1.6792018419033003e-05
11580,3,0.30401,0.12938,0.34927,1.671527244819647e-05
11600,3,0.33586,0.17073,0.33025,1.663852647735994e-05
11620,3,0.15505,0.07322,0.16368,1.656178050652341e-05
11640,3,0.24638,0.11947,0.25382,1.6485034535686874e-05
11660,3,0.27864,0.14454,0.26821,1.6408288564850345e-05
11680,3,0.32099,0.17363,0.29472,1.6331542594013814e-05
11700,3,0.29741,0.1508,0.29323,1.6254796623177286e-05
11720,3,0.30536,0.13003,0.35067,1.617805065234075e-05
11740,3,0.2838,0.10805,0.35151,1.610130468150422e-05
11760,3,0.31829,0.15879,0.31902,1.602455871066769e-05
11780,3,0.21109,0.11617,0.18983,1.594781273983116e-05
11800,3,0.34506,0.20434,0.28143,1.587106676899463e-05
11820,3,0.3629,0.19375,0.33832,1.5794320798158096e-05
11840,3,0.29513,0.13611,0.31804,1.5717574827321565e-05
11860,3,0.21175,0.07061,0.28227,1.5640828856485036e-05
11880,3,0.19118,0.0667,0.24896,1.55640828856485e-05
11900,3,0.30165,0.15614,0.29103,1.5487336914811977e-05
11920,3,0.18111,0.07115,0.21992,1.541059094397544e-05
11940,3,0.23181,0.08661,0.2904,1.533384497313891e-05
11960,4,0.30884,0.12579,0.36612,1.5257099002302382e-05
11980,4,0.44457,0.25292,0.3833,1.5180353031465849e-05
12000,4,0.20635,0.07633,0.26004,1.5103607060629314e-05
12020,4,0.27816,0.13137,0.29358,1.5026861089792787e-05
12040,4,0.36147,0.2119,0.29914,1.4950115118956254e-05
12060,4,0.23225,0.10622,0.25206,1.4873369148119726e-05
12080,4,0.20195,0.07532,0.25324,1.4796623177283192e-05
12100,4,0.1496,0.06488,0.16944,1.4719877206446659e-05
12120,4,0.2087,0.09915,0.21911,1.4643131235610133e-05
12140,4,0.18698,0.09077,0.19242,1.4566385264773598e-05
12160,4,0.45048,0.28029,0.34038,1.4489639293937071e-05
12180,4,0.18239,0.08159,0.20161,1.4412893323100538e-05
12200,4,0.21921,0.09779,0.24283,1.4336147352264005e-05
12220,4,0.32128,0.16436,0.31385,1.4259401381427476e-05
12240,4,0.23536,0.05505,0.36062,1.4182655410590943e-05
12260,4,0.15821,0.0881,0.14024,1.4105909439754417e-05
12280,4,0.32514,0.16496,0.32034,1.4029163468917883e-05
12300,4,0.22425,0.11685,0.21479,1.3952417498081348e-05
12320,4,0.26872,0.13082,0.27581,1.3875671527244822e-05
12340,4,0.26464,0.13795,0.25338,1.3798925556408289e-05
12360,4,0.24681,0.10228,0.28907,1.3722179585571755e-05
12380,4,0.2765,0.12306,0.30689,1.3645433614735227e-05
12400,4,0.1882,0.09683,0.18274,1.3568687643898694e-05
12420,4,0.32393,0.15514,0.33759,1.3491941673062167e-05
12440,4,0.2482,0.11927,0.25786,1.3415195702225634e-05
12460,4,0.32843,0.22513,0.20659,1.3338449731389099e-05
12480,4,0.22254,0.10067,0.24373,1.3261703760552573e-05
12500,4,0.39351,0.25417,0.27867,1.318495778971604e-05
12520,4,0.27912,0.11694,0.32436,1.3108211818879511e-05
12540,4,0.18873,0.07669,0.22408,1.3031465848042978e-05
12560,4,0.33881,0.21144,0.25474,1.2954719877206445e-05
12580,4,0.2565,0.11233,0.28835,1.2877973906369918e-05
12600,4,0.17036,0.06478,0.21116,1.2801227935533383e-05
12620,4,0.25049,0.12438,0.25221,1.2724481964696857e-05
12640,4,0.17129,0.07242,0.19774,1.2647735993860323e-05
12660,4,0.21621,0.06514,0.30216,1.257099002302379e-05
12680,4,0.19596,0.08546,0.22099,1.2494244052187262e-05
12700,4,0.18679,0.07613,0.22133,1.2417498081350729e-05
12720,4,0.30061,0.13016,0.3409,1.2340752110514195e-05
12740,4,0.26534,0.11627,0.29813,1.2264006139677669e-05
12760,4,0.27801,0.12025,0.31553,1.2187260168841134e-05
12780,4,0.3258,0.16941,0.31279,1.2110514198004607e-05
12800,4,0.49766,0.29445,0.40642,1.2033768227168074e-05
12820,4,0.26198,0.09715,0.32967,1.1957022256331541e-05
12840,4,0.26288,0.13201,0.26174,1.1880276285495013e-05
12860,4,0.20216,0.07648,0.25136,1.180353031465848e-05
12880,4,0.25548,0.12055,0.26986,1.1726784343821953e-05
12900,4,0.20301,0.08879,0.22842,1.1650038372985418e-05
12920,4,0.24761,0.10238,0.29046,1.1573292402148885e-05
12940,4,0.23474,0.13651,0.19645,1.1496546431312358e-05
12960,4,0.44084,0.21073,0.46022,1.1419800460475825e-05
12980,4,0.24032,0.09484,0.29096,1.1343054489639297e-05
13000,4,0.36296,0.16061,0.4047,1.1266308518802763e-05
13020,4,0.29617,0.12587,0.34059,1.118956254796623e-05
13040,4,0.36192,0.17028,0.38329,1.1112816577129704e-05
13060,4,0.29073,0.1395,0.30248,1.1036070606293169e-05
13080,4,0.2274,0.09631,0.26218,1.0959324635456635e-05
13100,4,0.26353,0.11575,0.29557,1.0882578664620109e-05
13120,4,0.26898,0.12289,0.29218,1.0805832693783576e-05
13140,4,0.16993,0.05643,0.227,1.0729086722947047e-05
13160,4,0.25768,0.10571,0.30396,1.0652340752110514e-05
13180,4,0.18895,0.0912,0.19549,1.0575594781273981e-05
13200,4,0.27089,0.09113,0.35952,1.0498848810437454e-05
13220,4,0.25473,0.12985,0.24976,1.042210283960092e-05
13240,4,0.34699,0.21232,0.26934,1.0345356868764393e-05
13260,4,0.12092,0.06206,0.11772,1.026861089792786e-05
13280,4,0.29914,0.15075,0.29678,1.0191864927091326e-05
13300,4,0.16745,0.06287,0.20917,1.0115118956254798e-05
13320,4,0.17067,0.07783,0.18568,1.0038372985418265e-05
13340,4,0.24593,0.1022,0.28745,9.961627014581738e-06
13360,4,0.27984,0.1075,0.34467,9.884881043745203e-06
13380,4,0.27631,0.16248,0.22766,9.80813507290867e-06
13400,4,0.43769,0.2261,0.42318,9.731389102072144e-06
13420,4,0.22106,0.09636,0.24941,9.65464313123561e-06
13440,4,0.29255,0.15886,0.26739,9.577897160399075e-06
13460,4,0.50979,0.30854,0.4025,9.501151189562549e-06
13480,4,0.2339,0.08537,0.29706,9.424405218726016e-06
13500,4,0.27642,0.10016,0.35252,9.34765924788949e-06
13520,4,0.29396,0.17289,0.24215,9.270913277052954e-06
13540,4,0.20006,0.08533,0.22946,9.194167306216421e-06
13560,4,0.35526,0.18276,0.345,9.117421335379894e-06
13580,4,0.25963,0.08876,0.34174,9.040675364543361e-06
13600,4,0.28461,0.14385,0.28153,8.963929393706833e-06
13620,4,0.1788,0.08276,0.19209,8.8871834228703e-06
13640,4,0.2383,0.11316,0.25026,8.810437452033766e-06
13660,4,0.26207,0.13186,0.26041,8.733691481197238e-06
13680,4,0.16624,0.07691,0.17867,8.656945510360705e-06
13700,4,0.16374,0.07083,0.18582,8.580199539524178e-06
13720,4,0.13797,0.0536,0.16876,8.503453568687645e-06
13740,4,0.2747,0.10953,0.33034,8.42670759785111e-06
13760,4,0.24857,0.09063,0.31587,8.349961627014584e-06
13780,4,0.14174,0.05537,0.17275,8.27321565617805e-06
13800,4,0.324,0.16089,0.32623,8.196469685341517e-06
13820,4,0.19826,0.06574,0.26504,8.119723714504989e-06
13840,4,0.2877,0.12971,0.31599,8.042977743668456e-06
13860,4,0.2889,0.16778,0.24222,7.96623177283193e-06
13880,4,0.2501,0.07697,0.34625,7.889485801995396e-06
13900,4,0.32871,0.19056,0.27631,7.812739831158861e-06
13920,4,0.40944,0.21158,0.39571,7.735993860322334e-06
13940,4,0.30723,0.134,0.34647,7.659247889485801e-06
13960,4,0.20999,0.09919,0.2216,7.582501918649274e-06
13980,4,0.24518,0.09635,0.29766,7.5057559478127406e-06
14000,4,0.40596,0.231,0.34992,7.4290099769762064e-06
14020,4,0.23713,0.09773,0.27881,7.35226400613968e-06
14040,4,0.24007,0.10887,0.26241,7.275518035303146e-06
14060,4,0.31855,0.22,0.1971,7.1987720644666185e-06
14080,4,0.2668,0.15717,0.21925,7.122026093630085e-06
14100,4,0.31217,0.1756,0.27314,7.045280122793551e-06
14120,4,0.39026,0.17175,0.43702,6.968534151957025e-06
14140,4,0.22038,0.08263,0.2755,6.8917881811204905e-06
14160,4,0.20162,0.08373,0.23579,6.815042210283957e-06
14180,4,0.24448,0.1121,0.26476,6.73829623944743e-06
14200,4,0.35745,0.1865,0.3419,6.661550268610897e-06
14220,4,0.20605,0.07479,0.26252,6.584804297774369e-06
14240,4,0.21855,0.09085,0.2554,6.508058326937836e-06
14260,4,0.21538,0.09364,0.24347,6.431312356101302e-06
14280,4,0.15473,0.0501,0.20927,6.354566385264775e-06
14300,4,0.34284,0.18651,0.31267,6.277820414428241e-06
14320,4,0.21577,0.05707,0.31739,6.201074443591715e-06
14340,4,0.18432,0.08648,0.19568,6.124328472755181e-06
14360,4,0.25646,0.15174,0.20945,6.047582501918647e-06
14380,4,0.27197,0.13206,0.27981,5.97083653108212e-06
14400,4,0.2192,0.12265,0.1931,5.894090560245587e-06
14420,4,0.33988,0.2178,0.24416,5.817344589409059e-06
14440,4,0.28712,0.15854,0.25717,5.740598618572525e-06
14460,4,0.27234,0.1548,0.23509,5.663852647735992e-06
14480,4,0.44515,0.23755,0.41519,5.587106676899465e-06
14500,4,0.16934,0.09272,0.15325,5.510360706062931e-06
14520,4,0.22453,0.08105,0.28696,5.433614735226397e-06
14540,4,0.50593,0.31836,0.37514,5.356868764389871e-06
14560,4,0.20424,0.0787,0.25108,5.280122793553337e-06
14580,4,0.18962,0.07332,0.2326,5.20337682271681e-06
14600,4,0.26804,0.10193,0.33223,5.126630851880276e-06
14620,4,0.26449,0.07905,0.37089,5.049884881043743e-06
14640,4,0.28908,0.11319,0.35179,4.973138910207215e-06
14660,4,0.16668,0.06904,0.19529,4.896392939370682e-06
14680,4,0.26341,0.13527,0.25629,4.819646968534155e-06
14700,4,0.17998,0.08368,0.1926,4.7429009976976215e-06
14720,4,0.22468,0.06805,0.31326,4.666155026861087e-06
14740,4,0.2995,0.1187,0.36161,4.589409056024561e-06
14760,4,0.36716,0.22424,0.28585,4.512663085188027e-06
14780,4,0.47323,0.33752,0.27142,4.4359171143515e-06
14800,4,0.41096,0.22014,0.38165,4.359171143514966e-06
14820,4,0.20498,0.10997,0.19001,4.282425172678433e-06
14840,4,0.2601,0.12056,0.27907,4.2056792018419055e-06
14860,4,0.21568,0.08811,0.25514,4.128933231005371e-06
14880,4,0.20559,0.09334,0.2245,4.052187260168838e-06
14900,4,0.26577,0.13867,0.25422,3.975441289332311e-06
14920,4,0.19001,0.07372,0.23258,3.8986953184957775e-06
14940,4,0.16277,0.06559,0.19436,3.82194934765925e-06
14960,4,0.27803,0.13748,0.28109,3.745203376822717e-06
14980,4,0.28725,0.10376,0.36697,3.668457405986183e-06
15000,4,0.24665,0.09474,0.30381,3.5917114351496563e-06
15020,4,0.16439,0.06186,0.20506,3.5149654643131226e-06
15040,4,0.19309,0.07709,0.232,3.438219493476595e-06
15060,4,0.39296,0.23308,0.31976,3.3614735226400615e-06
15080,4,0.29896,0.13588,0.32616,3.284727551803528e-06
15100,4,0.16597,0.07298,0.18597,3.207981580967001e-06
15120,4,0.23825,0.09804,0.28041,3.131235610130467e-06
15140,4,0.17682,0.07063,0.21238,3.0544896392939403e-06
15160,4,0.28509,0.09578,0.37863,2.9777436684574066e-06
15180,4,0.2328,0.1174,0.2308,2.900997697620873e-06
15200,4,0.3576,0.16351,0.38817,2.824251726784346e-06
15220,4,0.18916,0.0703,0.23772,2.7475057559478123e-06
15240,4,0.35502,0.16258,0.38489,2.6707597851112786e-06
15260,4,0.18918,0.078,0.22235,2.5940138142747516e-06
15280,4,0.36141,0.18668,0.34948,2.517267843438218e-06
15300,4,0.26544,0.13165,0.26759,2.440521872601691e-06
15320,4,0.27375,0.12019,0.30713,2.3637759017651573e-06
15340,4,0.26899,0.13273,0.27253,2.2870299309286236e-06
15360,4,0.33509,0.20524,0.2597,2.2102839600920967e-06
15380,4,0.28405,0.0942,0.37971,2.133537989255563e-06
15400,4,0.25369,0.12562,0.25614,2.0567920184190357e-06
15420,4,0.16882,0.05567,0.22631,1.9800460475825024e-06
15440,4,0.23886,0.09057,0.29658,1.9033000767459685e-06
15460,4,0.12486,0.04272,0.16429,1.8265541059094416e-06
15480,4,0.28997,0.14339,0.29317,1.7498081350729079e-06
15500,4,0.27591,0.0928,0.36623,1.6730621642363807e-06
15520,4,0.19479,0.09549,0.19861,1.596316193399847e-06
15540,4,0.22394,0.07789,0.2921,1.5195702225633135e-06
15560,4,0.24473,0.09773,0.29399,1.4428242517267864e-06
15580,4,0.25809,0.12229,0.27161,1.3660782808902527e-06
15600,4,0.27393,0.09996,0.34795,1.289332310053719e-06
15620,4,0.35381,0.16716,0.3733,1.212586339217192e-06
15640,4,0.28028,0.13349,0.29358,1.1358403683806584e-06
15660,4,0.22461,0.10356,0.24209,1.0590943975441315e-06
15680,4,0.2878,0.14497,0.28566,9.823484267075978e-07
15700,4,0.25213,0.13274,0.23877,9.056024558710641e-07
15720,4,0.17536,0.07212,0.20648,8.288564850345371e-07
15740,4,0.26591,0.10534,0.32114,7.521105141980034e-07
15760,4,0.2724,0.12665,0.2915,6.753645433614763e-07
15780,4,0.23447,0.09607,0.2768,5.986185725249426e-07
15800,4,0.22544,0.10201,0.24685,5.21872601688409e-07
15820,4,0.19924,0.0872,0.22409,4.4512663085188197e-07
15840,4,0.16318,0.06467,0.19701,3.683806600153483e-07
15860,4,0.30947,0.10945,0.40004,2.916346891788213e-07
15880,4,0.24279,0.12098,0.24361,2.1488871834228762e-07
15900,4,0.2856,0.17042,0.23035,1.3814274750575395e-07
15920,4,0.60224,0.46416,0.27615,6.139677666922694e-08
